"","Album","Song","Lyrics"
"76","Neal Yung 2003"," bitch named bitch by denzel curry "," Bitch, that's a bitch named bitch Got your bitch and my bitch That's a bitch named bitch I'm running down the fucking universe In a purple vert, pink flame Playing while a nigga diggin in her skirt Switch it up, take her to the back Like I do with her, splurging Yeah girl I know you're not a virgin So twerk it After I work it baby you're worthless Curses, but my dear I'm just blurring Roses, just turned a nigga into Moses Any given reason I open up in the ocean I'm stroking, playing slow motion Juvie, who me? All up in her head like a kufi Ooh wee, Denny Cascade is a cool G Realest nigga ever I meditate on mount Fuji With a lady that resembles Lauryn Hill Welcome to my world, the red and blue pill Morpheus, really wanna know just what you're working with We chop it up, we break it down And then we never work again Root of all evil Woke up in a Martin car, my chain look medieval Leandoer, bitch, I’ll thrash her like a Weavile Money in the needle, Glock empty, re-load we know Drop-top in the whip fucking bad bitches Seeball I'm the 5th beatle, talking is my detail Yung Lean a young fetal, smoking loud in the cathedral Half an ounce of lethal, half an ounce of peaceful Glock to your head, pop goes the weasel Half an ounce of lethal, half an ounce of peaceful Glock to your head, pop goes the weasel Dank got me flying over state, counting stacks is paper Where my mind running circles, certain Intoxicated, leave your luck to faith No need to negotiate Hide the dead bodies so we count the weight "
"77","Neal Yung 2003"," racks on racks "," I be smoking loud pack GTB and Sadboys, racks on racks I be smoking loud pack GTB and Sadboys, racks on racks H2O in my soul, emotional tears running down my nose I go ham at every show We sell out and we smoke the dro GTB no gravity, wanna be lean Choppa in my Louis backpack I'm on TV, I'm in a dream on your movie screen When you close your eyes I am who you see (lean) Sad backpack smoking loud pack, ain't no gravity where I stand Pop pills like tic tacs, like tic tacs I be smoking loud pack GTB and Sadboys, racks on racks I be smoking loud pack GTB and Sadboys, racks on racks Roll up in the club with Yung Lean and Sadboys GTB we flexing We ball, we ball turn a bitch into a fiend Cause you know I'm reckless Too turnt, too turnt no air you rely on the kush im breathless I'mma splurge, imma splurge in the club so gave two chains, in my necklace Oh my god, I'm fresh I'm fresh Thaiboy Goon my name Have you heard about us like keeps this shit, like a hurry You can call me Bruce Wayne, fuck with me and you will lose man Sadboys on deck, GTB we with the drugs men Kush around my city, with the gravity and Lean Bladeecity make you feel, Yung Lean will make you hurt Put you in the dirt, turn you to a fiend Sadboys, GTB and you know we 'bout that team"
"78","Neal Yung 2003"," pixelatedtears by bones "," What? What? Bones SESH Lean Sad Boys Yeah Huh? What? Huh? Uh What? What? TeamSESH, Sad Boys, teardrops falling I'm crying on the beat so it's safe to say I'm balling Rap Shawn Hunter, all the bitches think I'm gorgeous They say the flow magic, I'm looking like a shaman Young white punk, got that switchblade in my pocket I'm looking for the prophet, the bass stay knocking When I stay flocking, the pimp keep flowing You saying that you out here, but Bones don't know you I'm stepping on the scene, bitch it's me and Yung Lean Dem Franchize Boyz - white skin, white teeth Ice cubes in my glass of my Arizona tea Codeine waterfalls, baptized in the pink Marble on the floor, white granite on the counter (Counter) Number one stunning in that baby blue Prowler (Prowler) Backstreet boys in the alleyway, smoking SESH be the team till the casket closes, boy Tears rolling down my face In the night time creeping, gripping tight around my blade Tears rolling down my face In the night time creeping, gripping tight around my blade Tears rolling down my face In the night time creeping, grip tight around my blade Tears rolling down my face In the night time creeping, grip tight around my blade Crying blood from my eyes, crying blood from my eyes Young tears, fucking hoes in a Bape mask disguise Lean and Bones ripping on the kidney stones Ray Golden playing trombone Got yo bitch in my bed, you can still hear her moan No one likes a bitch if she looking like Ke$ha TeamSESH and Sad Boys, you know we do it better (Get the gold) Get the cheddar, you bitches should have fed her I sat through with her while she's wetter, you will find I look fresher Pull my heart out my sleeve (Lean) Living a fantasy dream If you wake up being you, can I wake up being me? If you wake up being you, can I wake up being Lean? Young white chubby Lean look spectacular Fuck a hospital, my doctor's called Dr. Acula Eat her out, then I beat her down, I'm savage y'all Call me Basquiat, 'cause I got that caviar Tears rolling down my face In the nighttime, make a Sad Boys logo in my face Arizona gun in my waist I'll be fucking with you lames till you caught up in my pace Tears rolling down my face In the nighttime, make a Sad Boys logo in my face Arizona gun in my waist I'll be fucking with you lames till you caught up in my pace Sad Boys, Emotional Boys, 2003, shawty"
"79","Neal Yung 2003"," uptown wok "," (swedish) Ey, turn it up in my headphones Turn the snare a little bit up I can't hear the beat Okay (turn the snare up in my headphones) Yeah, yeah Riding through the galaxy Feng shui Molecules bonded by THC Riding through the galaxy Feng shui Feng shui Caught red handed with a hand in the cookie jar Yung Lean above average bars Fucking blue bitches like I saw on Avatar Most unlikely to catch me at a salads bar Grab a jar Betray them all Like Jafar LSD trip bitch I think I'm Babar Put her body in my car Wear nothing but lucha libre masks Here to break flash and hand out fake cash(?) Michelle Obama got a fat ass I think about it every time I'm in maths class Bubble bath Hip chicks holding double flasks Bubble glass filled with orange juice Lean will lead to trouble fast Troubled path Double tap Smuggle crack Leandoer will slide off your head caps Stuck in the middle Middle class Fiddle with my boarding pass Diddle with your Mom, like I'm Tom Riddle From another time Do her from behind Pre roasted oyster mango chutney in the toaster Money clip to money fold On the port I have a zero on the rollercoaster strike me up Stuffed, roasted, greased chicken on a poster Bacon and lettuce on a sandwich make it vanish Get my hair cut by a Spanish Catch a barber's itch Sick shit, Yung Lean ain't got no glitch Busting coppers like they bad bitch Black magic evil wish Cruel witch Drink a glass of milk wash it down with a pill Killing pussy without purpose like Cruella De Ville Living my life like I'm Dr Phil That pussy's finger licking Kicking down your door while the clock is ticking Plastic titty Bricking THC up"
"80","Neal Yung 2003"," plastic boy "," Yeah Sad Boys GTB See me, flossin', flossin' lean, like a dental health care Polo, polo everythin', make that denti-denti-dentist scared Make ya bitches stare, ride on spaceship Jump on top of my crystal chair I sip 40's, North face, black neon lightnin' gear Walk in the back room when I finish shed a tear Then I buy the sword and the spear, light-year Kill the game then disappear Get my dick licked by Britney spear G-shocks and the silver's clear Rob the cashier, listen with one ear Got the game in my hand, I'm the mad hatter, with a sad boys tat Ratatat Olders don't know how to rap, ya know I'm strapped up Lean’s all around me, I been I been really sippin' I see dead people, I'm really trippin' Take 'em to the back and get the snappin' Cause I'm rich man, cause I'm rich man (Flex), (Stunt), (Woop) Holy sword, shadow Bladee, my girlfriend looks like anime Never had a car but I'm still inhaling the candy paint Bladee man, Astroboy, I'm smoking on a asteroid I'm inside a plastic void, I turn into a plastic boy Drinking liquid acid out of plastic cups, Jurassic boy Watch on my wrist, it's all black but it's made of gold Raining gold, I'll break your soul, my mind is using mind control In a gold mine with an axe and a superstone Gucci phone, Coca Cola snow, sending super drones From the iron throne, put you down like a skeleton In my bones, silver herringbone like the thunder dome When I woke up one day, everything was gone Olders don't know how to rap, ya know I'm strapped up Lean’s all around me, I been I been really sippin' I see dead people, I'm really trippin' Take 'em to the back and get the snappin' Cause I'm rich man, cause I'm rich man"
"81","Neal Yung 2003"," narashino "," Yeeeah I'm busy, young boss, shawty and young hoe, yeah Shawty, you don't know, every time I sit next to you in class (in class) I get an erection it's so freaking fast (Lean, Lean, Lean, Leandoer in this bitch, woo!) I think you're stupid, but I really like you (Lean, Lean, paw-paw-paw!) I think I could really wife you Saw you outside McDonald’s at night Your brown hair was reflected by the light Lean thought's that you smoke a joint with my friends I never went up to you in the end You're always first and I'm always last My mind runs around in circles And always get stuck on your ass I’m contemplating masturbating to pictures of you And my mom would make it Would even choke out a dudes one chance Make and stay in it You would take my hand and stick it down your pants Nothing puff 'em to take reach out How we'll pass it? I bet that you'd be a great mother, Only axes in my head And we've fucking to masturbate to you in my bed Damn straight shawty Damn straight shawty"
"82","Neal Yung 2003"," die with me "," Leeeeeaan Sad Boooooooys M-Make your presence felt, what they know about me? See me in the streets, keep my boys around me Keep the block behind me I want to make everyone happy, ain't no' sad about me There's a show around me, keep my boys around me Keep the block behind me I want to make everyone happy, ain't no' sad about me Burberry print silk sheets when I sleep By the stars, Milky Way, that's where I be Burberry print silk sheets when I sleep By the stars, Milky Way, that's where I be Iced out, counting bread Lights out, now my mind won't go to rest Iced out, counting bread Now my mind won't go to rest My mind won't go to rest I want to die with you, maybe once I want to die with you, maybe once I'm worthless, I'm nothing I'm the best out, I don't give a fuck about nothing When I look in the mirror, all I see is nothing I wouldn't even be pissed if you left me (left me) Make your presence felt, what they know about me? See me in the streets, there's a show around me Keep the block behind me Want to make everyone happy, ain't no' sad about me Burberry print silk sheets when I sleep By the stars, Milky Way that's where I be Burberry print silk sheets when I sleep By the stars, Milk Way, that's where I be Iced out, counting bread Lights out, now my mind won't go to rest Iced out, counting bread Iced out, counting bread Lights out, now my mind won't go to rest I want to die with you, I want to die with you I want to die maybe once I want to die with you, I want to die with you I want to die maybe once What they know about me? See me in the streets, there's a show around me Keep my boys around me (Sad Boys), keep the block behind me I want to make everyone happy, ain't no' sad about me Ain't nothing sad about me (Sad Boys) Burberry print silk sheets when I sleep By the stars, Milky Way, that's where I be Burberry print silk sheets when I sleep By the stats, Milky Way, that's where I be I-I-Iced Out, counting bread Iced out, counting bread Lights out, now my mind won't go to rest"
"83","Neal Yung 2003"," ginseng strip 2002 "," 2003 Arizona iced out boys Yung Leandoer, shawty Emotional boys, 2001 Emotional shawties in this bitch Makaveli Bitches come and go (brah) But you know I stay Bitches come and go (brah) But you know I stay Got my balls licked By a Zooey Deschanel look-alike cocaine addict Razor blade to your head Conflict, I'm a contradicted shit Peeing on old people's houses is an inflict 2003 shit This ain't no splitting bills shit I'mma peel banana skids While listenin' to R Kelly's Greatest Hits Yung Lean in the club For some morphine (morphine) Yung Lean up in the club For some morphine (morphine) Poppin' pills like zits While someone vomits on your mosquito tits Slitting wrists while dark evil spirits like Slytherin Slither in with tricks, I'm sick Acid trip makes my spitting sick And makes me start hitting chicks Knitting thick, shitting quick, fitting dick Like transmitting shit with an AIDS stick Think you're gay as fuck like a fish stick Tequila shots and salt licks Getting balls in your face like a free kick Yung Lean stays motherfuckin' freaky (Bitch) Yung Lean in the club For some morphine (morphine) Yung Lean up in the club For some morphine (morphine) Rotten teeth like Gargamel Cast a spell, you keep on tryin' to yell But your dead body stinks worse than my swell Well, Lean expels Diagrams as if they were made in Excel Fuck fat hoes like Adele Get my dick stuck inside a lamp shell Get it out with sperm cells and hair gel Swim in Mexico, mademoiselle Point and laugh while he fell Who's laughing now, now that I'm explosive like Alfred Nobel Yung Lean only attracts an older clientele Very well (Bitch)"
"84","Neal Yung 2003"," home alone "," Shawty what you living on Im about to fuck your face Shawty wanna smoke case for a days Yung lean hits a And I will fuck this bitch as free for a days Come up in the club in the million ways Milky way, up Shawty what you up to tonight, tonight? Shawty what you up do tonight, alright I don't give a shit 'cause Im doing alright Get faded, get puked, suck a dick, put in butt Getting paid, getting stacks Come up in the club Getting racks I don't give a shit Yung Lean get the Mac-10 Come up in the club getting bitches and Benjamins Getting Benjamins Yung Lean, shawty What you doing shawty We sipping on Bacardi That party getting started Yung Lean fuck twenty strippers Getting super naughty And we, we pop a knife Yung Lean get the fucking knife Razer blade to your cock Make you call your wife Wifey on the phone Lean on that petrol What you doing shawty I'm watching Home Alone This is great movie (laughing)"
"85","Lavender EP"," oreomilkshake "," Yung Leandoer Lean, Lean, Lean-doer No! Bitch, I'm buzzin' Pop a bottle in your head like I'm Russian Coke in my nose, now he dead, you ain't rushin' Rush Hour 3 on DVD Catch me ghost-bustin' Catch me in a hotel with your mother and her cousin Bitch, I come through like never before Fucking your bitch and pissing on the floor My money, weed, and green, bitch call me Yoda Popping ecstasy like pimples Drinking Arizona My money stacked up Bitch, call me Hilary My dick is hard like steel Bitch, I am Mini-Me Chain heavy like Mr. T I'm so real you can call me reality Even Rihanna couldn't get rid of me Riddle me Had her sucking on my dick on Ritalin in Italy Rich hoes sniffing cocaine I'm that mane Yung Lean Stupid hoes think I'm Charlie Sheen But he ain't even close to Lean Milkshake with them crushed up Oreos Bankrolls, stick my dick inside a glory hole Burgers with bacon and that guacamole Stick my dick inside your pussy Yeah, yeah, real slowly Milkshake with them crushed up Oreos Bankrolls, stick my dick inside a glory hole Burgers with bacon and that guacamole Stick my dick inside your pussy Yeah, yeah, real slowly 6-hunned on my watch Polo pants be ready Bitches get shaky like spaghetti My whole crew look like Freddy Kreuger Coming on your forehead like confetti Bitch, hold steady I am deadly Milkshake with them crushed up Oreos Bankrolls, stick my dick inside a glory hole Fuck sportbras, I don't even like sporty hoes See me on the street, bitch, act like you don't know Burgers with bacon and that guacamole Stick my dick inside your pussy Yeah, real slowly Yung Leandoer's holy Eat her out like ravioli She's protecting my balls like she's a goalie See me on the street, bitch, act like you don't know me Y'all faggots been talking 'bout it Yung Lean's tryna get a smoke about it Purple kush all on the couch, yeah Until the police started sneaking 'round here Milkshake with them crushed up Oreos Bangbros, stick my dick inside a glory hole Burgers with bacon and that guacamole Stick my dick inside your pussy Yeah, yeah, real slowly Milkshake with them crushed up Oreos Bangbros, stick my dick inside a glory hole Burgers with bacon and that guacamole Stick my dick inside your pussy Yeah, yeah, real slowly Milkshake with them crushed up Oreos Bangbros, stick my dick inside a glory hole"
"86","Lavender EP"," ginseng strip 2002 "," 2003 Arizona iced out boys Yung Leandoer, shawty Emotional boys, 2001 Emotional shawties in this bitch Makaveli Bitches come and go (brah) But you know I stay Bitches come and go (brah) But you know I stay Got my balls licked By a Zooey Deschanel look-alike cocaine addict Razor blade to your head Conflict, I'm a contradicted shit Peeing on old people's houses is an inflict 2003 shit This ain't no splitting bills shit I'mma peel banana skids While listenin' to R Kelly's Greatest Hits Yung Lean in the club For some morphine (morphine) Yung Lean up in the club For some morphine (morphine) Poppin' pills like zits While someone vomits on your mosquito tits Slitting wrists while dark evil spirits like Slytherin Slither in with tricks, I'm sick Acid trip makes my spitting sick And makes me start hitting chicks Knitting thick, shitting quick, fitting dick Like transmitting shit with an AIDS stick Think you're gay as fuck like a fish stick Tequila shots and salt licks Getting balls in your face like a free kick Yung Lean stays motherfuckin' freaky (Bitch) Yung Lean in the club For some morphine (morphine) Yung Lean up in the club For some morphine (morphine) Rotten teeth like Gargamel Cast a spell, you keep on tryin' to yell But your dead body stinks worse than my swell Well, Lean expels Diagrams as if they were made in Excel Fuck fat hoes like Adele Get my dick stuck inside a lamp shell Get it out with sperm cells and hair gel Swim in Mexico, mademoiselle Point and laugh while he fell Who's laughing now, now that I'm explosive like Alfred Nobel Yung Lean only attracts an older clientele Very well (Bitch)"
"87","Lavender EP"," greygoose "," I don't give a fuck, I just don't do Pill poppin' in the club with my whole crew Billionaire Boys Club, sweater is brand new Like everything I do is brand new Now I'm trippin' on that cash flow Still the same dude with a nice flow Flex that ass, shawty drop it real low Shawty goes to pick up dollars all on the flo' Lean Doer with these bitches and hoes I'm a nice guy and it really goes to prove Now I'm trippin', all I wanna know Now I'm sippin', Bacardi in the club Now I'm trippin', like I always do Up in the club, sippin' Grey Goose Keep my Polo fitted, now I make noose Turn up in the club sippin' on that Grey Goose Got that vodka and that orange juice Everything I do is to show I'm brand new I don't give a fuck what you say Suck my fuckin' dick and who will run this bitch? Who will? Lean will, Lean will, Lean will, Lean, lean, lean, lean Now I'm trippin' (brand new) Now I'm sippin', like I always do Now I'm trippin', still the same dude Yeah I got that fashion with Bape shirt And I'll have ya steam turned up, shawty and panties all free Now I'm trippin' like I always do Now I'm sippin', sippin' on Grey Goose Trippin', I always seem to do Go up in the club, but nothing's brand new "
"88","Unknown Death 2002"," welcome 2 unknown death "," I'm with your bitch, in that Lamborghini Eating food from her titties, yeah, hot zucchini Yung Leany gets greedy when bitches get needy Fuck Vietnamese hoes everyday I'm with your bitch, in that Lamborghini Eating food from her titties, yeah, hot zucchini Yung Leany gets greedy when bitches get needy Fuck Vietnamese hoes everyday Believe me, fuck a fat ho, Adele True tripping scene, blue people, Gargamel I'm an evil doer, lean doer Necrophiliac, killed the track Bitch, bring it back, PCP attack Ho, sucking on my ballsack Eat a dick bitch, cause I don't give a fuck Pop a pill in your mouth, Yung Lean, and buck Eat a dick bitch, cause I don't give a fuck Pop a pill in your mouth, Yung Lean, and buck"
"89","Unknown Death 2002"," nitevision "," I smoke distance Nights, night vision Life - existence Nice Night vision in my armor, yeah, I took it over Watching Space Jam, Lean's never sober Stunting with my team, is your baby's mama dream I'm so icy, I'm so clean, Sad Boys, and Yung Lean Drive a body down in my Range Rover Trying to calm it down like I'm Oprah Police knocking on my window But it's like I told ya, soon as they approach us Squash 'em like cock roaches I smoke distance Nights, night vision Life - existence Nice existence Sad Boys season, I'm in space for a reason Coke on my clothes, counting stacks up in Sweden My trees spent, let me, let me get me some Three headed dolphin, it's the threesome Lean, lean and Hennessy and sprite With the cheese and the Mac to your back Make you believe in religion Found upon gods in the season, Sad Boys season Digimon, plane crashes, smoke hash til the ashes Vietnam flashes Ecstasy in the glass Iced out patches on my scars, but it's rashes Digimon plane crashes, smoke hash til the ashes Vietnam flashes I smoke distance Nights, night vision Life - existence Nice existence Arizona, Arizona, Arizona, Arizona, Iced Out Boys Emotional Boys, taking over the noise Night vision, camera flashes Smoke hash til the ashes, Sad Boys Night vision, nice existence Shout outs to Gud on the beat Shout outs to Mr. PP under the streets"
"90","Unknown Death 2002"," oceans 2001 "," Sad Boys, 2002 Unknown Death, 2001 The ocean's where they'll find you The ocean's where they'll find you You can find me if you look in your mind too The ocean's where they'll find you The ocean's where they'll find you You can find me if you look in your mind too I'ma, I'ma get a chopper, I'ma, get a chopper Shoot that ho in the face before she try to stop ya' Yung Lean, so fucking proper Sad Boys, we own choppers Put her in that body bag, the ocean's where I'll drop her Eat her out, wipe my face with a serviette Rich, feeling legs Creeping in the cut, with a Tommy gun I'ma stomp on your fondue Face looking like Scooby Doo, the groovy one Cannabis, anthrax, paid fast, get stacks Count racks, cash checks, and all that Bad breath, LSD right, creeping 'round like a lab rat Eat her out, kit kat Shorty we can take it real slow, if you wanna Sex and pills, Lean got the marijuana I got so much ice, and these ice creams cost one hunna' You know we gon make it hot, like the summer Shorty she a runner, me so smart, and I can buy you drinks I got money like Obama, Internet Explorer Boys, bitch, we dumb, dumber Hit that cut up, fire shots, make you run up Hit that club up, fire shots, make you run up The ocean's where they'll find you The ocean's where they'll find you You can find me if you look in your mind too The ocean's where they'll find you The ocean's where they'll find you You can find me if you look in your mind too I'ma, I'ma get a chopper, I'ma, get a chopper Shoot that ho in the face before she try to stop ya' Yung Lean, so fucking proper Sad Boys, we own choppers Put her in that body bag, the ocean's where I'll drop her Lean slice it up BBC, straight, finna bust a nut Sad Boys in the place, lock your daughters up Smoking these greens, killing these fiends Cook an omelette with some fucking baked greens Little chain of explosions, I'm fast, I'm C-4 Wake up in the morning and I'm married to a dinosaur Her vagina's sore Click clack click like the liquor store Living life like we in Baltimore Tell the preacher it's a folklore What, for? What, for? Switched out the Ferrari from the double door Smoking Sherman like I'm Dumbledore Humble, poor Hungry hippos and we finna rob the liquor store And we finna rob the liquor store Lean got plenty more Sad Boys, we done opened the door Sad Boys smoking plenty dro Shouts out to Gregar haha haha!"
"91","Unknown Death 2002"," gatorade "," Shawty what you sippin' on, Gatorade Shawty what you smokin' on, lemonade I'm up in the sky, finna elevate Mix it with some kool-aid Pop 'em pills cos I get paid Shawty what you sippin' on, Gatorade Shawty what you smokin' on, lemonade I'm up in the sky, finna elevate Mix it with some kool-aid Pop 'em pills cos I get paid Galaxy boys Reality is far away Liquid love got me floatin' away Up in the club, Grey Goose every day Stacks on racks 'til my mind starts melting away Smoking that jay Posted in the bay SADBOYS sippin' Arizona day by day Day by day I goes away Swerving swerving on this iced tea Yung Gud Shorty posted with that DMT Hash in the pipe is ABC Cut their wrists and lay 'em down gently Leopard colored backseat in my Bentley Relently I pop two pills too many I don't give a fuck I brought plenty Champagne and lobster it's a rich kid party You know what it do Yung Leandoer shawty Rockin' bravo bravo charlie Sippin' on Bacardi Shawty what you sippin' on, Gatorade Shawty what you smokin' on, lemonade I'm up in the sky, finna elevate Mix it with some kool-aid Pop 'em pills cos I get paid Shawty what you sippin' on, Gatorade Shawty what you smokin' on, lemonade I'm up in the sky, finna elevate Mix it with some kool-aid Pop 'em pills cos I get paid Skinny bitches they die quick Grim reaper on my dick Fuck her from the back ain't that some shit Cum in her face I ain't scared to die I'm in my zone, I'm with my team, I'm sobered up I'm spaced out, Arizona iced out yeah I'm that guy Neon polar bears I drink iced tea all day Catch me in a Hummer with your mother and Macy Gray Million ways posted up in the Milky Way Silky lake with a couple hundred bills to pay Stuck in a Monday with Bill all day Neon lights and I swerve around Shawty what you sippin' on, Gatorade Shawty what you smokin' on, lemonade I'm up in the sky, finna elevate Mix it with some kool-aid Pop 'em pills cos I get paid"
"92","Unknown Death 2002"," hurt "," Suicideyear Sad Boys Shawty Ima do things that you ain't never did Finna wake up next to you, in my crib, cause I'ma make you hurt I'ma I'ma make you hurt I'ma make you hurt I'ma I'ma make you hurt Shawty Ima do things that you ain't never did Finna wake up next to you, in my crib, cause I'ma make you hurt I'ma I'ma make you hurt I'ma make you hurt I'ma I'ma make you hurt Sad Boys, we on deck ""Am I awake?"", I got to check Went to sleep, then I came back I'm the same guy smoking loud pack Iced out, right back, PCP attack Greedy pills hoes, on my ball sack They don't know how to act High tech watch, high tech locked Broken skies, fantastic fox Got keys, but I'll never find the lock Emotion boys we in the UFO Skies pink when I'm on ecstasy In Tokyo, playing Mario Sad Boys blastin' your stereos Sucking on my nuts like pistachios Mixing champagne with Carpaccio Slangin dough, Ho I'm in that polo Stacks of money, more for you Milkshakes with the crushed up oreos I'm in Italy, Rodeo Forgive me after my death, Caravaggio Louis duffel bag filled with heroin Louis goons who finna trip on LSD acid tabs, let them in Louis duffel bag filled with heroin Louis goons who finna trip on LSD acid tabs, let them in Shawty Ima do things that you ain't never did Finna wake up next to you, in my crib, cause I'ma make you hurt I'ma I'ma make you hurt Bitch I light up the sky, call me Charmeleon My life's on the line I ain't Charmander, but I'm nearly on, clearly on drugs That will make you hear clearly wrong Longer than my yearly bong hit Shawty thinks she's guest star Lean Lean Doer dresses slicker I'm so iced out that it's Winter Destroy my stupid liver I be on that Bape shit, you rocking Quicksilver Never hesitate, shit, to pull the trigger Luxurious steak for my dinner, throw Bombay down the river Yea, you get that picture Gold and silver around my finger Shorty on that West Side, she a gold digger, wake up And I'm a winner, showering in five star Ho take that look in the mirror, I'm on my grind Like all the time, Bitch I'm Murakami Shawty sucking on my pastrami, get that salami Shawty Ima do things that you ain't never did Finna wake up next to you, in my crib, cause I'ma make you hurt I'ma I'ma make you hurt I'ma make you hurt I'ma I'ma make you hurt Shawty Ima do things that you ain't never did Finna wake up next to you, in my crib, cause I'ma make you hurt I'ma I'ma make you hurt I'ma make you hurt I'ma I'ma make you hurt Louis duffel bag filled with heroin Louis Louis Louis duffel bag filled with heroin Louis Louis Louis duffel bag filled with heroin I'ma make you hurt I'ma I'ma make you hurt Sad Boys"
"93","Unknown Death 2002"," lightsaber saviour "," Bitches on my dick cause I'm so luxurious Light Saber in one hand, I can be your saviour Bitches on my dick cause I'm so luxurious Light Saber in one hand, I can be your saviour Optimus Prime Do her from behind Police knocking on my door I've done my time Wake me up at 7 just to fuck with my grind I'm grinding grinding Sad boys they be shining shining Focus on whining whining When the neon lightning strikes and then I'm on the floor crying, crying Why do I gotta be alive I ain't about that life I ain't bout that life Fuck all of y'all no one can tell me shit I'm with my team I'm so high please get up off my dick I love nature and everything around me But when an eye press into find me I'm on the floor crying, crying Sad boys says that I'm dying, dying Optimus Prime Do her from behind Police knocking on my door I've done my time Wake me up at 7 just to fuck with my grind I'm grinding grinding Sad boys they be shining shining Focus on whining whining When the neon lightning strikes and then I'm on the floor crying, crying Rocks got me chipping Pussy starts a-dripping I might just have to slip in Grey Goose sipping Pink skies got me tripping Never catch me slippin', never catch me slippin' High-tec polo gear sipping Up that Jack when I'm in Narashino flipping Sushi bars after bars catch me whipping Up that ho while she dripping Glock in my Gucci belt got you equipping Anime shawtys be stripping I get paid by the bars but you never catch me slipping No you never get me slipping Bitches on my dick cause I'm so luxurious Light Saber in one hand, I can be your saviour Bitches on my dick cause I'm so luxurious Light Saber in one hand, I can be your saviour Optimus Prime Do her from behind Police knocking on my door I've done my time Wake me up at 7 just to fuck with my grind I'm grinding grinding Sad boys they be shining shining Focus on whining whining When the neon lightning strikes and then I'm on the floor crying, crying Bitches on my dick cause I'm so luxurious Light Saber in one hand, I can be your saviour Bitches on my dick cause I'm so luxurious Light Saber in one hand, I can be your saviour Optimus Prime Do her from behind Police knocking on my door I've done my time Wake me up at 7 just to fuck with my grind I'm grinding grinding Sad boys they be shining shining Focus on whining whining When the neon lightning strikes and then I'm on the floor crying, crying I've seen things you people wouldn't believe. Attack ships on fire off the shoulder of Orion. I watched C-beams glitter in the dark near the Tannhauser gate. All those moments will be lost in time... like tears in rain... Time to die"
"94","Unknown Death 2002"," princess daisy "," Smoking on some sour In Bahamas Wearing Green Polo Pajamas Made of marijuana Fuck an ugly ho Like Johnny Drama Licking off dripping champagne from my fingernail Tripping off ginger-ale This tune ain't got no hook Like a hunky tail Me and pedram on this bitch, we're in aventail On the beach, with the pink polo, the color of rose Dirty stinking feet Started drinking whiskey neat Already drinken' three Yung Lean is that curly-haired freak Take a seat Got a new passport eating lobster in court Teleport to a new time zone with an escort Got a fort, filled with hoes who just want to snort Take a boat to my resort, in Hawaii Where I got a tennis court I forgot to mention that I still get child support Drinking forties out in Honolulu With my shawty and she's siftin' on chicken pu-pu I'm in doo-doo, hoes sucking nuts but this ain't no chippendales Drifting fails off a drifting tale Made of minimum wage Starring in shit movies like Nicolas Cage I'm drinking a Piña colada in the plague Inhale exhale fuck a female, throw stones on madlib backstage"
"95","Unknown Death 2002"," lemonade "," I can buy you lemonade, buy you drugs I can buy you lemonade, buy you I can, I can I can buy you lemonade, buy you drugs I can buy you lemonade, buy you drugs I can buy you lemonade, buy you drugs I can buy you lemonade, buy you Coke up in the swisher, switching lanes like switching pictures It’s just it’s just where my stitches Turn into the neatest riches Hand around the shoulder I see neon kisses I'm balling, balling dunk and throw 'Til my hand starts twitching, twitching Y'all think I'm so weird, I ain't really human, I'm revered Couldn't give less fucks about my career Posted in a spaceship showing no fear No one heard about Lean a month ago, ago I was in my bedroom making music, yo I make no sense, make nonsense Should've played in the face of the window from my Benz Stunting all you haters, I jumped over the fence Jumped over the chase, jumped up on top of her With my AK-47 in the face Take you back to heaven, it's a race Counting stacks, smoking daze Bey Bey-blades to count up my pace I can buy you lemonade, I can buy you drugs Arizona tears, Arizona tears I can buy you drugs Arizona tears, Arizona tears Blood tears on my face all I've got is excalibur Shawty ain't gonna slide through, how the fuck I'm gonna die for her Blood tears on my face Shawty ain't gonna slide through, how the fuck I'm gonna die for her Blood tears on my face all I've got is excalibur Shawty ain't gonna slide through, how the fuck I'm gonna die for her Blood tears on my face all I've got is excalibur Shawty ain't gonna slide through, how the fuck I'm gonna die for her Coke up in the swisher, switching lanes like switching bitches It’s just it’s just where my stitches turn into Looney Tunes riches Hand around the shoulder I see neon kisses I'm balling, balling dunk and throw 'Til my hand starts twitching, twitching I can buy your lemonade, buy your drugs"
